COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
KZ,Altai montane forest and forest steppe,31,8,7,24,24,7,66923767.741935483871,26530374.193548387097,0.14285714285714285714,0.36363636363636363636
KZ,Altai steppe and semi-desert,53,13,29,28,24,25,49021403.773584905660,54073358.490566037736,0.00000000000000000000,0.00000000000000000000
KZ,Caspian lowland desert,2194,50,248,235,1946,1959,80076654.147675478578,289622999.45305378,0.00354071825998988366,0.00201308505284348264
KZ,Central Asian northern desert,8137,418,4606,3617,3531,4520,50450889.320388349515,115752958.58424481,0.15440000000000000000,0.13108830755889579419
KZ,Central Asian riparian woodlands,1610,251,1189,1084,421,526,28196398.509316770186,45579702.857142857143,0.16625916870415647922,0.17428350116189000775
KZ,Central Asian southern desert,1006,38,436,353,570,653,47817504.572564612326,66353568.190854870775,0.30021367521367521368,0.25534079348931841302
KZ,Emin Valley steppe,60,21,35,34,25,26,52083360.000000000000,70441920.000000000000,0.08888888888888888889,0.08695652173913043478
KZ,Gissaro-Alai open woodlands,634,71,241,199,393,435,137311949.52681388,173645738.80126183,0.10208333333333333333,0.10727969348659003831
KZ,Junggar Basin semi-desert,3,2,3,3,0,0,57600.000000000000,57600.000000000000,,
KZ,Kazakh forest steppe,264,38,91,95,173,169,16155490.909090909091,13294145.454545454545,0.02678571428571428571,0.00000000000000000000
KZ,Kazakh semi-desert,287,50,237,149,50,138,11073048.083623693380,34970625.783972125436,0.02631578947368421053,0.01910828025477707006
KZ,Kazakh steppe,4373,333,3398,3179,975,1194,20263121.518408415276,27868949.279670706609,0.14002779708130646282,0.14659685863874345550
KZ,Kazakh upland,150,29,144,144,6,6,5469696.000000000000,5459328.000000000000,0.00000000000000000000,0.00000000000000000000
KZ,Lake,43,19,24,20,19,23,37200223.255813953488,87507125.581395348837,0.09523809523809523810,0.08000000000000000000
KZ,Pontic steppe,392,18,40,34,352,358,138765673.46938776,145552481.63265306,0.00564971751412429379,0.00555555555555555556
KZ,Tian Shan foothill arid steppe,5450,516,3802,3466,1648,1984,45768093.357798165138,61287958.899082568807,0.12652749490835030550,0.15172917681441792499
KZ,Tian Shan montane conifer forests,776,241,358,383,418,393,143317670.10309278,141279253.60824742,0.08870967741935483871,0.06644518272425249169
KZ,Tian Shan montane steppe and meadows,1808,337,1272,1221,536,587,45646438.938053097345,59720511.504424778761,0.13338926174496644295,0.14517437145174371452
LA,Central Indochina dry forests,1134,167,395,242,739,892,133653561.90476190,379848609.52380952,0.04200700116686114352,0.03030303030303030303
LA,Luang Prabang montane rain forests,2965,207,633,481,2332,2484,129466713.79426644,235968132.74873524,0.04252029377657518361,0.02654531664770572620
LA,Northern Annamites rain forests,1486,162,700,684,786,802,78127345.356662180350,137990626.11036339,0.06060606060606060606,0.06015693112467306016
LA,Northern Indochina subtropical forests,1359,230,641,399,718,960,71271035.761589403974,131040254.30463576,0.08125000000000000000,0.04766355140186915888
LA,Northern Khorat Plateau moist deciduous forests,6654,285,561,537,6093,6117,330034846.52840397,335976021.64111812,0.00835878476129239672,0.00689765800449149824
LA,Northern Thailand-Laos moist deciduous forests,1466,293,751,712,715,754,75574186.084583901774,70964162.619372442019,0.01953601953601953602,0.01864801864801864802
LA,Southeastern Indochina dry evergreen forests,219,52,95,62,124,157,143053150.68493151,337636997.26027397,0.03076923076923076923,0.00632911392405063291
LA,Southern Annamites montane rain forests,523,45,121,68,402,455,97631504.397705544933,128390565.20076482,0.03370786516853932584,0.02079002079002079002
LB,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,2635,175,350,253,2285,2382,191024301.17647059,206879897.98861480,0.01074806534823731728,0.00830564784053156146
LB,Southern Anatolian montane conifer and deciduous forests,1666,107,192,141,1474,1525,194168493.63745498,193909967.82713085,0.01468624833110814419,0.01163542340012928248
LB,,1128,120,147,,981,,222660995.74468085,,0.00800800800800800801,
LC,Caribbean shrublands,841,182,297,238,544,603,153583653.74554102,171678443.75743163,0.00843170320404721754,0.01240310077519379845
LC,Lesser Antillean dry forests,6020,1324,4553,3880,1467,2140,70261699.933554817276,114087712.42524917,0.13273418596612512962,0.12481426448736998514
LC,Windward Islands moist forests,2528,1005,2050,1930,478,598,47793827.848101265823,61169696.202531645570,0.21628092577813248204,0.21207547169811320755
LC,,2486,836,2022,,464,,47254196.621078037007,,0.10283315844700944386,0.00000000000000000000
LI,Alps conifer and mixed forests,479,228,295,176,184,303,91633242.588726513570,155777576.61795407,0.05323193916349809886,0.06686046511627906977
LI,Western European broadleaf forests,589,342,351,144,238,445,97397150.424448217317,228346398.64176570,0.04651162790697674419,0.03411513859275053305
LK,Deccan thorn scrub forests,4949,323,1091,849,3858,4100,136545781.36997373,156774589.45241463,0.07927677329624478442,0.05801354401805869074
LK,Sri Lanka dry-zone dry evergreen forests,42743,2654,17542,15892,25201,26851,157480709.76768126,205194811.10825164,0.06309793554884189325,0.05821636269524708461
LK,Sri Lanka lowland rain forests,73623,2971,16311,15483,57312,58140,281099783.57850128,319942404.95497331,0.03569971440228478172,0.03450257876095196669
LK,Sri Lanka montane rain forests,10830,1645,5845,6199,4985,4631,114740292.963988919668,90634397.783933518006,0.10155110698661010208,0.09213943950786056049
LK,,7529,1150,2132,,5397,,189451261.84088192,,0.04366666666666666667,
LR,Guinean mangroves,51,14,41,30,10,21,12460235.294117647059,141765458.82352941,0.00000000000000000000,0.19230769230769230769
LR,Guinean montane forests,1011,40,272,271,739,740,268187821.95845697,268236021.36498516,0.10652173913043478261,0.10640608034744842562
LR,Western Guinean lowland forests,1450,95,406,275,1044,1175,69144430.344827586207,91404764.689655172414,0.00353356890459363958,0.01837060702875399361
LR,,160,55,88,,72,,69640020.000000000000,,0.00000000000000000000,
LS,Drakensberg alti-montane grasslands and woodlands,1850,712,1288,1325,562,525,79787924.756756756757,63139065.081081081081,0.27753934191702432046,0.28581818181818181818
LS,"Drakensberg montane grasslands, woodlands and forests",368,91,167,98,201,270,47179095.652173913043,165114860.86956522,0.01351351351351351351,0.00000000000000000000
LS,Highveld grasslands,203,50,89,45,114,158,108411996.05911330,236189509.35960591,0.01694915254237288136,0.00000000000000000000
LT,Central European mixed forests,30248,664,2710,1285,27538,28963,382936162.70827823,434838811.84871727,0.01078214448776033435,0.01352407489211322165
LT,Sarmatic mixed forests,20756,859,2457,1412,18299,19344,248933035.88359992,282077276.39236847,0.00584981918740693469,0.00567020841847159787
LT,,1704,262,528,,1176,,231664816.90140845,,0.01886792452830188679,
LU,Western European broadleaf forests,6986,938,1839,824,5147,6162,424218694.30289150,657411960.37789865,0.00533480500367917586,0.00334928229665071770
LV,Sarmatic mixed forests,23092,1066,5393,2911,17699,20181,249850466.37796640,353269788.46353716,0.02993981171870981018,0.02223893930133057502
LV,,1645,205,256,,1389,,609499477.20364742,,0.00963523743977976600,
LY,Mediterranean dry woodlands and steppe,113,20,33,17,80,96,16984863.716814159292,125459681.41592920,0.00000000000000000000,0.00000000000000000000
LY,Mediterranean woodlands and forests,73,8,12,8,61,65,19391473.972602739726,77551693.150684931507,0.00000000000000000000,0.00000000000000000000
LY,North Saharan steppe and woodlands,1910,8,20,6,1890,1904,232420975.91623037,234828505.13089005,0.00000000000000000000,0.00000000000000000000
LY,Sahara desert,13,5,13,13,0,0,405415.384615384615,996923.076923076923,,
LY,Saharan halophytics,2,1,0,0,2,2,52876800.000000000000,49939200.000000000000,0.00000000000000000000,0.00000000000000000000
LY,West Saharan montane xeric woodlands,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
LY,,33,12,25,,8,,7344000.000000000000,,0.00000000000000000000,
MA,Mediterranean High Atlas juniper steppe,374,211,300,357,74,17,51169360.427807486631,3103700.534759358289,0.22950819672131147541,0.12244897959183673469
MA,Mediterranean acacia-argania dry woodlands and succulent thickets,24276,2688,18185,13905,6091,10371,65850719.525457241720,120116211.962432031636,0.18580759286977820112,0.19725062092069543118
MA,Mediterranean conifer and mixed forests,2637,728,1856,1811,781,826,85947882.593856655290,80368939.249146757679,0.20817438692098092643,0.19548872180451127820
MA,Mediterranean dry woodlands and steppe,12349,1521,9697,9147,2652,3202,65397467.649202364564,91200143.039922260912,0.25590778097982708934,0.27560624515557524084
MA,Mediterranean woodlands and forests,33721,2984,21477,18004,12244,15717,125072038.90750571,180629934.34358412,0.15059956161086517385,0.17768334907145105445
MA,North Saharan steppe and woodlands,16903,1688,13545,12161,3358,4742,58649263.586345619121,92202079.725492516121,0.24725516029863855951,0.30020517029134181371
MA,,1516,544,813,,703,,146168396.83377309,,0.11467444120505344995,
MC,Italian sclerophyllous and semi-deciduous forests,644,456,520,367,124,277,61684904.347826086957,126497247.20496894,0.00000000000000000000,0.01385041551246537396
MC,,2,2,1,,1,,33177600.000000000000,,0.00000000000000000000,
MD,Central European mixed forests,3895,150,674,123,3221,3772,170969961.48908858,265812383.87676508,0.03107344632768361582,0.00734908136482939633
MD,East European forest steppe,1616,81,148,124,1468,1492,163218100.99009901,173206871.28712871,0.00797872340425531915,0.00655307994757536042
MD,Pontic steppe,1269,72,112,88,1157,1181,213560578.72340426,221376680.85106383,0.04187192118226600985,0.03585982070089649552
ME,Balkan mixed forests,10,7,2,2,8,8,168168960.00000000,229599360.00000000,0.20000000000000000000,0.20000000000000000000
ME,Dinaric Mountains mixed forests,1296,273,922,758,374,538,62300333.333333333333,107486533.33333333,0.03780068728522336770,0.03591160220994475138
ME,Illyrian deciduous forests,4959,948,3256,2353,1703,2606,82586447.912885662432,144925276.22504537,0.05443037974683544304,0.03645320197044334975
ME,,443,230,311,,132,,66202878.555304740406,,0.06000000000000000000,
MF,Caribbean shrublands,2749,581,1256,785,1493,1964,147516732.48453983,208100167.33357585,0.13079729025534132361,0.07504520795660036166
MF,,2496,370,560,,1936,,256467669.23076923,,0.06100917431192660550,0.00000000000000000000
MG,Madagascar dry deciduous forests,6049,780,5081,4790,968,1259,47482934.699950405026,70712722.367333443544,0.15531795160382667417,0.15406976744186046512
MG,Madagascar ericoid thickets,83,36,75,79,8,4,18744636.144578313253,4246091.566265060241,0.00000000000000000000,0.00000000000000000000
MG,Madagascar lowland forests,15076,1330,12405,11508,2671,3568,42895078.376227115946,64128147.731493764924,0.21440878742192547922,0.22326662623812411563
MG,Madagascar mangroves,46,26,41,43,5,3,7432278.260869565217,1168278.260869565217,0.00000000000000000000,0.00000000000000000000
MG,Madagascar spiny thickets,8468,987,7380,7192,1088,1276,34433246.669815777043,43251270.666036844591,0.26196859440827269245,0.25910024267313795035
MG,Madagascar subhumid forests,11490,1408,8369,7773,3121,3717,80251057.127937336815,104346595.926892950392,0.13385826771653543307,0.13455697874026145517
MG,Madagascar succulent woodlands,3996,880,3529,3424,467,572,43520410.810810810811,57489708.108108108108,0.23364075537988581467,0.23398804440649017933
MG,,2784,897,2383,,401,,40168179.310344827586,,0.20201384518565135305,0.00000000000000000000
MH,Eastern Micronesia tropical moist forests,270,30,54,50,216,220,95736320.000000000000,100171200.000000000000,0.00000000000000000000,0.00000000000000000000
MH,,341,43,160,,181,,45302991.202346041056,,0.00000000000000000000,
MK,Aegean and Western Turkey sclerophyllous and mixed forests,349,65,146,136,203,213,124945292.83667622,153380300.28653295,0.01119402985074626866,0.03533568904593639576
MK,Balkan mixed forests,4550,320,1497,781,3053,3769,150968542.94505495,313048030.94505495,0.02979842243645924628,0.03811659192825112108
MK,Pindus Mountains mixed forests,1261,267,818,794,443,467,85382932.910388580492,86639809.674861221253,0.09574468085106382979,0.10982658959537572254
MK,Rodope montane mixed forests,10,5,1,2,9,8,348261120.00000000,91307520.000000000000,0.00000000000000000000,0.00000000000000000000
ML,Inner Niger Delta flooded savanna,62,22,39,29,23,33,83646348.387096774194,213419148.38709677,0.00000000000000000000,0.00000000000000000000
ML,Sahelian Acacia savanna,109,14,25,20,84,89,82666568.807339449541,357539845.87155963,0.00000000000000000000,0.00000000000000000000
ML,South Saharan steppe and woodlands,3,3,1,1,2,2,18201600.000000000000,29750400.000000000000,0.00000000000000000000,0.00000000000000000000
ML,West Sudanian savanna,628,79,189,72,439,556,64241701.910828025478,355416168.15286624,0.00447427293064876957,0.00177619893428063943
MM,Chin Hills-Arakan Yoma montane forests,714,117,629,605,85,109,16927018.487394957983,23787347.899159663866,0.09026128266033254157,0.09839816933638443936
MM,Eastern Himalayan alpine shrub and meadows,15,5,5,5,10,10,42347520.000000000000,29214720.000000000000,0.00000000000000000000,0.00000000000000000000
MM,Eastern Himalayan broadleaf forests,1,1,1,1,0,0,432000.000000000000,2160000.000000000000,,
MM,Irrawaddy dry forests,1375,304,966,920,409,455,50386971.927272727273,57530649.600000000000,0.08926080892608089261,0.07456724367509986684
MM,Irrawaddy freshwater swamp forests,1360,215,400,405,960,955,151378581.17647059,154326790.58823529,0.04339963833634719711,0.04083484573502722323
MM,Irrawaddy moist deciduous forests,1903,260,929,706,974,1197,76327294.587493431424,146897479.76878613,0.07623318385650224215,0.04158145875937286980
MM,Kayah-Karen montane rain forests,853,489,570,521,283,332,50302728.253223915592,81479352.872215709261,0.24898511502029769959,0.29747675962815405046
MM,Mizoram-Manipur-Kachin rain forests,686,87,192,106,494,580,103397877.55102041,171312433.81924198,0.04770318021201413428,0.04700162074554294976
MM,Myanmar Coast mangroves,2124,244,378,296,1746,1828,284424528.81355932,356403945.76271186,0.00770077007700770077,0.00687103594080338266
MM,Myanmar coastal rain forests,589,122,238,206,351,383,109446356.53650255,134070356.53650255,0.07729468599033816425,0.06235565819861431871
MM,Northern Indochina subtropical forests,1795,338,1140,797,655,998,44286137.047353760446,145713912.86908078,0.10301953818827708703,0.07187017001545595054
MM,Northern Triangle subtropical forests,447,24,47,50,400,397,103669562.41610738,167843307.38255034,0.02358490566037735849,0.04750593824228028504
MM,Northern Triangle temperate forests,98,15,40,42,58,56,116095151.02040816,132857632.65306122,0.13253012048192771084,0.12195121951219512195
MM,Nujiang Langcang Gorge alpine conifer and mixed forests,4,3,2,3,2,1,159969600.00000000,59227200.000000000000,0.00000000000000000000,0.00000000000000000000
MM,Tenasserim-South Thailand semi-evergreen rain forests,119,39,68,37,51,82,71022978.151260504202,185331630.25210084,0.14925373134328358209,0.10638297872340425532
MM,,350,87,189,,161,,66542811.428571428571,,0.09132420091324200913,
MN,Alashan Plateau semi-desert,2557,242,1310,1064,1247,1493,70979103.637074696910,109052106.68752444,0.19214387127307146238,0.15527950310559006211
MN,Altai alpine meadow and tundra,175,45,90,92,85,83,49061376.000000000000,60064292.571428571429,0.22689075630252100840,0.22807017543859649123
MN,Altai montane forest and forest steppe,1105,167,622,529,483,576,49216333.031674208145,90050615.022624434389,0.19837587006960556845,0.19803063457330415755
MN,Daurian forest steppe,20549,655,5636,5215,14913,15334,59674851.564553019612,71597151.783541778189,0.06078724464374688590,0.05747945205479452055
MN,Eastern Gobi desert steppe,3431,318,2027,1829,1404,1602,51755513.844360244827,71194002.914602156806,0.19031531531531531532,0.17505470459518599562
MN,Gobi Lakes Valley desert steppe,2594,222,2223,2069,371,525,20860104.240555127217,33604603.855050115652,0.20910075839653304442,0.28675703858185610010
MN,Great Lakes Basin desert steppe,3645,208,2025,1822,1620,1823,65890109.629629629630,94315567.407407407407,0.25683060109289617486,0.25947906363336630399
MN,Junggar Basin semi-desert,159,19,53,36,106,123,37417720.754716981132,51367245.283018867925,0.20289855072463768116,0.10869565217391304348
MN,Khangai Mountains alpine meadow,704,94,573,553,131,151,35222236.363636363636,47347568.181818181818,0.18324607329842931937,0.21367521367521367521
MN,Khangai Mountains conifer forests,5,3,4,5,1,0,39260160.000000000000,69120.000000000000,0.00000000000000000000,
MN,Mongolian-Manchurian grassland,9432,571,5833,4854,3599,4578,57826552.671755725191,105187282.44274809,0.22145519812232500345,0.19267370616608004172
MN,Sayan Alpine meadows and tundra,178,41,145,138,33,40,23500314.606741573034,26120467.415730337079,0.05982905982905982906,0.11016949152542372881
MN,Sayan montane conifer forests,662,56,472,394,190,268,32203838.066465256798,136511347.43202417,0.04455445544554455446,0.04555808656036446469
MN,Selenge-Orkhon forest steppe,2641,299,1803,1268,838,1373,46257205.603937902310,95633088.072699734949,0.29989270386266094421,0.16843629343629343629
MN,Trans-Baikal conifer forests,180,46,125,124,55,56,34442400.000000000000,22933440.000000000000,0.21296296296296296296,0.15887850467289719626
MO,South China-Vietnam subtropical evergreen forests,60,7,9,4,51,56,69840000.000000000000,189334080.00000000,0.00000000000000000000,0.00000000000000000000
MO,,3029,245,300,,2729,,192990901.28755365,,0.00400000000000000000,
MP,Marianas tropical dry forests,5836,209,1001,802,4835,5034,143983897.46401645,160000467.71761480,0.01597075235712911295,0.01404757445214459637
MP,,3551,196,905,,2646,,157403208.56096874,,0.00849858356940509915,
MQ,Bahamian-Antillean mangroves,164,53,34,25,130,139,158033502.43902439,259605658.53658537,0.06250000000000000000,0.05333333333333333333
MQ,Caribbean shrublands,2031,258,783,601,1248,1430,126740376.95716396,174062010.04431315,0.02445842068483577918,0.01461245235069885642
MQ,Lesser Antillean dry forests,1101,442,743,697,358,404,94895450.681198910082,119907819.07356948,0.28551532033426183844,0.27846364883401920439
MQ,Windward Islands moist forests,1372,403,802,793,570,579,120480706.70553936,103256816.32653061,0.13537117903930131004,0.14099783080260303688
MQ,,1054,291,606,,448,,95351335.104364326376,,0.24608819345661450925,
MR,Atlantic coastal desert,1049,94,460,375,589,674,186071171.78265014,269751507.34032412,0.11893203883495145631,0.17257142857142857143
MR,North Saharan steppe and woodlands,491,43,436,124,55,367,3373823.217922606925,170957621.18126273,0.01812688821752265861,0.09954751131221719457
MR,Sahara desert,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
MR,Saharan halophytics,13,9,9,8,4,5,286163446.15384615,16894523.076923076923,0.00000000000000000000,0.00000000000000000000
MR,Sahelian Acacia savanna,894,126,573,419,321,475,180472204.02684564,315814324.83221477,0.04131054131054131054,0.12886597938144329897
MR,South Saharan steppe and woodlands,14,3,12,11,2,3,117220114.28571429,187512685.71428571,0.00000000000000000000,0.00000000000000000000
MR,West Saharan montane xeric woodlands,60,18,60,43,0,17,262080.000000000000,31616640.000000000000,0.00000000000000000000,0.05405405405405405405
MR,West Sudanian savanna,4,1,0,0,4,4,218656800.00000000,325987200.00000000,0.00000000000000000000,0.00000000000000000000
MR,,171,47,71,,100,,278632926.31578947,,0.05600000000000000000,
MS,Caribbean shrublands,958,58,58,34,900,924,145873593.31941545,165926870.98121086,0.00970873786407766990,0.00639658848614072495
MS,Leeward Islands moist forests,877,40,36,27,841,850,304900575.59863170,262632355.75826682,0.00462427745664739884,0.00693641618497109827
MS,Lesser Antillean dry forests,2830,154,330,265,2500,2565,185492648.48056537,198551504.73498233,0.01074472026676546869,0.02309384164222873900
MS,,812,69,62,,750,,184993253.20197044,,0.00514138817480719794,
MT,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,3419,505,1374,968,2045,2451,162070479.55542556,181051894.94004095,0.01559714795008912656,0.00656877897990726430
MT,,2759,541,1192,,1567,,166346023.34179050,,0.01613832853025936599,
MU,Mascarene forests,2569,636,2111,2010,458,559,31845815.803814713896,35594412.144803425457,0.01387283236994219653,0.02289281997918834547
MU,,1989,543,1744,,245,,19717965.610859728507,,0.01027397260273972603,
MV,Maldives-Lakshadweep-Chagos Archipelago tropical moist forests,33,16,27,27,6,6,6045381.818181818182,6032290.909090909091,0.00000000000000000000,0.00000000000000000000
MV,,2271,485,1519,,752,,93778468.692206076618,,0.01009081735620585267,
MW,Central Zambezian Miombo woodlands,1551,287,752,604,799,947,38957264.216634429400,72369107.930367504836,0.04242424242424242424,0.04995539696699375558
MW,Eastern Miombo woodlands,138,32,76,56,62,82,59180869.565217391304,66844800.000000000000,0.11904761904761904762,0.09615384615384615385
MW,Lake,450,181,273,168,177,282,52571712.000000000000,194991552.00000000,0.02690582959641255605,0.05161290322580645161
MW,South Malawi montane forest-grassland mosaic,3219,256,1442,1421,1777,1798,140300126.00186393,143703330.47530289,0.03562831006259027443,0.03111536620392532312
MW,Southern Miombo woodlands,1415,216,713,534,702,881,52615340.777385159011,84909890.035335689046,0.02452619843924191750,0.06413994169096209913
MW,Southern Rift montane forest-grassland mosaic,994,136,783,730,211,264,15004915.895372233400,20796931.991951710262,0.10992907801418439716,0.12956810631229235880
MW,Southern Zanzibar-Inhambane coastal forest mosaic,1,1,1,0,0,1,0.00000000000000000000,137548800.000000000000,,0.00000000000000000000
MW,Zambezian and Mopane woodlands,2088,287,1102,559,986,1529,91374703.448275862069,240021889.65517241,0.04951237809452363091,0.04649758454106280193
MW,Zambezian flooded grasslands,61,22,16,10,45,51,349703291.80327869,203219881.96721311,0.00000000000000000000,0.00000000000000000000
MX,Baja California desert,19015,1170,5362,4442,13653,14573,260584744.59111228,302505733.78911386,0.09925016236641672079,0.08461671569475687835
MX,Bajío dry forests,36983,2229,5254,4590,31729,32393,197233211.19433253,211753824.18949247,0.02190288912418696113,0.01805700641695269363
MX,Balsas dry forests,16283,1599,3403,3155,12880,13128,196473891.83811337,202409905.59479211,0.10237279021308059421,0.10093818617339809701
MX,California coastal sage and chaparral,28433,1537,3709,1669,24724,26764,365723375.28927654,483775393.71856645,0.04320917770481904978,0.02311572377254418115
MX,Central American dry forests,2579,478,1104,801,1475,1778,149898740.28693292,177877800.69794494,0.26012793176972281450,0.22372308991135500211
MX,Central American montane forests,7,7,1,6,6,1,249708342.85714286,6492342.857142857143,0.00000000000000000000,0.33333333333333333333
MX,Central American pine-oak forests,24753,1501,5081,4100,19672,20653,261510928.61471337,265255787.27426979,0.09372834372834372834,0.08235194081884273628
MX,Central Mexican matorral,109608,6376,13665,12012,95943,97596,248658496.08057806,256609822.46551347,0.02115434578411975138,0.01934853034134007585
MX,Chiapas Depression dry forests,13027,1396,3729,3835,9298,9192,198649365.16465802,181425130.20649420,0.12092262673207677081,0.11933586994119681771
MX,Chiapas montane forests,2809,516,983,1089,1826,1720,151741745.53221787,149454221.71591314,0.17565970854667191808,0.17045001991238550378
MX,Chihuahuan desert,31019,2089,5477,2050,25542,28969,281209507.97898062,370689981.75311906,0.04462590881415422084,0.01541783340643028238
MX,Chimalapas montane forests,340,48,85,123,255,217,208488536.47058824,70097590.588235294118,0.12698412698412698413,0.12012987012987012987
MX,Gulf of California xeric scrub,17778,2069,6120,5670,11658,12108,282785285.18393520,201815572.32534593,0.06234161175874303092,0.05858873841767640770
MX,Islas Revillagigedo dry forests,400,59,161,167,239,233,108440640.00000000,128863224.00000000,0.04166666666666666667,0.08250825082508250825
MX,Jalisco dry forests,77799,5901,26318,23632,51481,54167,217736251.41711333,244033478.88790344,0.13138798116015403262,0.12214920177649741928
MX,Meseta Central matorral,10135,919,2686,1843,7449,8292,229117378.43117908,255999491.66255550,0.10267550880402469700,0.08819391840709879883
MX,Mesoamerican Gulf-Caribbean mangroves,61188,7699,19482,15475,41706,45713,177801061.54147872,207200550.85310845,0.05966237411259699521,0.05137411959674078166
MX,Northern Mesoamerican Pacific mangroves,22336,4470,8524,7624,13812,14712,152266248.56733524,173947322.06303725,0.09129536736500442608,0.08590220188733199886
MX,Oaxacan montane forests,17432,1363,2840,3086,14592,14346,428746563.19412575,398160928.49931161,0.08331821754640546587,0.09577310822300497996
MX,Pantanos de Centla,14974,902,2585,2395,12389,12579,281670410.47148391,286176914.22465607,0.07124333669500072036,0.06733790345615538418
MX,Petén-Veracruz moist forests,67881,3145,15549,8899,52332,58982,223199385.23003491,282392303.84938348,0.10364989086969682487,0.07140992768420567779
MX,San Lucan xeric scrub,23796,3795,12400,11861,11396,11935,101131312.556732223903,111662810.287443267776,0.06175405659112243530,0.06091237282573022645
MX,Sierra Juarez and San Pedro Martir pine-oak forests,2892,317,579,667,2313,2225,237036756.84647303,202935585.06224066,0.08739308293045741911,0.08012093726379440665
MX,Sierra Madre Occidental pine-oak forests,25620,2098,9553,3089,16067,22531,192008729.92974239,375864877.93911007,0.20073024810839345416,0.07125697300378679914
MX,Sierra Madre Oriental pine-oak forests,26543,1509,4621,2718,21922,23825,286266705.04464454,340956183.09912218,0.08014851285362605432,0.05267304889099003270
MX,Sierra Madre de Chiapas moist forests,14653,632,3035,3137,11618,11516,257324218.43990992,255274009.47246298,0.11631298767592795158,0.11581796897863623061
MX,Sierra Madre de Oaxaca pine-oak forests,21590,2343,11356,11212,10234,10378,128007530.745715609078,116843478.202871699861,0.31621052631578947368,0.31163180793625832154
MX,Sierra Madre del Sur pine-oak forests,17521,1654,9018,8551,8503,8970,122015405.51338394,139524899.81165459,0.29962162508818059386,0.28173747622067216233
MX,Sierra de la Laguna dry forests,6203,1219,2611,2705,3592,3498,147524761.56698372,143797527.13203289,0.10173338836153528683,0.09512761020881670534
MX,Sierra de la Laguna pine-oak forests,3513,568,1331,1501,2182,2012,165349088.30059778,152268280.78565329,0.17050543825975687780,0.18807339449541284404
MX,Sierra de los Tuxtlas,18129,700,2170,2335,15959,15794,263140276.55138176,264263390.76617574,0.04348829161379628562,0.04694373697615188701
MX,Sinaloan dry forests,37011,2589,10369,8356,26642,28655,199479171.92186107,226508979.23320094,0.14103920442523350361,0.11335027480645351930
MX,Sonoran desert,42822,1825,7038,1937,35784,40885,240955024.46406053,388803169.73518285,0.05654186590700986876,0.02268394967594357606
MX,Sonoran-Sinaloan transition subtropical dry forest,8678,658,2257,1892,6421,6786,150761568.28762388,180016620.23507721,0.12876852324987225345,0.11362778406946017365
MX,Southern Mesoamerican Pacific mangroves,2693,667,934,721,1759,1972,169218618.93798737,177419817.30412180,0.21247484909456740443,0.18971701873256277401
MX,Southern Pacific dry forests,79049,5050,37370,30882,41679,48167,144638330.47350378,181455434.15349973,0.21081064346856957107,0.18630145125592311463
MX,Tamaulipan matorral,18153,846,1379,1381,16774,16772,269894281.01140307,253312896.38076351,0.01550162563864375290,0.01528181289947704823
MX,Tamaulipan mezquital,23006,3000,3740,2388,19266,20618,210963115.84803964,241081916.99556637,0.06838163464669488766,0.05299122092497058557
MX,Tehuacán Valley matorral,4509,709,1306,1276,3203,3233,210842788.02395210,218648622.75449102,0.13165126155383462403,0.12667994026879044301
MX,Trans-Mexican Volcanic Belt pine-oak forests,108546,6328,20331,16072,88215,92474,264676307.82156874,282710475.08705986,0.07926707429165168045,0.06549782065723101033
MX,Veracruz dry forests,26615,1161,3522,3830,23093,22785,392452150.56171332,342121889.52094683,0.07418409224154778190,0.08062806673209028459
MX,Veracruz moist forests,28148,1979,7304,5549,20844,22599,197384643.00127895,223825986.64203496,0.10426483507707052152,0.08838090817668445888
MX,Veracruz montane forests,1432,223,389,531,1043,901,122703807.82122905,80757633.519553072626,0.06948881789137380192,0.07329401853411962932
MX,Western Gulf coastal grasslands,596,74,57,51,539,545,93464069.798657718121,129972563.75838926,0.03577817531305903399,0.03024911032028469751
MX,Yucatán dry forests,81289,4597,18915,16526,62374,64763,197233939.98203939,211869507.32325407,0.06389928642525690093,0.05808136338647608576
MX,Yucatán moist forests,118209,11127,46409,41301,71800,76908,125231184.06212725,148545839.12900033,0.10918744480664609749,0.10371400367260723270
MX,,72870,10543,26038,,46832,,188887116.80526966,,0.09647184727448475852,0.00000000000000000000
MY,Borneo lowland rain forests,51867,3134,32842,29074,19025,22793,92925023.217074440396,127006833.94065591,0.21675615273500313428,0.20879993849780898445
MY,Borneo montane rain forests,4036,513,2979,2790,1057,1246,39198905.054509415263,67253173.439048562934,0.13313609467455621302,0.13293370944992947814
MY,Borneo peat swamp forests,1228,161,237,216,991,1012,340152578.50162866,345379989.57654723,0.00474833808167141500,0.00280373831775700935
MY,Kinabalu montane alpine meadows,21356,2046,13129,13246,8227,8110,87096475.594680651807,85026662.371230567522,0.25465498357064622125,0.25509018648731274839
